Country,Year,GDP_per_capita,GDP_per_capita_winsorized,GDP_per_capita_log
Nigeria,1970,22335.67,22335.67,10.013985001530553
South Korea,1970,3510.3,3510.3,8.163741618260106
Turkey,1970,16514.41,16514.41,9.712049163432566
Australia,1970,666.09,666.09,6.502924969346782
Brazil,1970,12390.83,12390.83,9.424792663474522
China,1970,24455.97,24455.97,10.10467052585248
Nigeria,1970,-1666.21,-1666.21,
South Africa,1970,13995.35,13995.35,9.546551860319804
France,1970,11756.82,11756.82,9.372273830119047
India,1970,10145.23,10145.23,9.224857486901827
Indonesia,1970,32905.06,27317.421,10.215316515528354
Canada,1970,15109.35,15109.35,9.623135218466418
France,1970,13818.84,13818.84,9.533860519830618
Germany,1970,28529.39,27317.421,10.215316515528354
Nigeria,1970,-1330.66,-1330.66,
China,1970,22695.67,22695.67,10.029973496673335
France,1970,-5340.15,-2777.4275,
Egypt,1970,-7893.8,-2777.4275,
Kenya,1970,9931.32,9931.32,9.203549365198844
China,1970,7371.37,7371.37,8.905494507438002
Turkey,1970,7966.97,7966.97,8.983185034197106
United States,1970,13959.53,13959.53,9.543989341211734
South Korea,1970,17871.03,17871.03,9.790992199910974
Indonesia,1970,1139.45,1139.45,7.039178200342556
Russia,1970,7121.98,7121.98,8.871081456168712
Russia,1970,23646.97,23646.97,10.0710325551409
China,1970,10204.89,10204.89,9.230720283592094
Brazil,1970,16633.58,16633.58,9.719238940162697
Saudi Arabia,1970,9150.2,9150.2,9.121640297211464
Argentina,1970,26874.57,26874.57,10.198972974507376
Turkey,1970,15530.2,15530.2,9.650606182957961
Kenya,1970,-10897.13,-2777.4275,
Indonesia,1970,28359.94,27317.421,10.215316515528354
Egypt,1970,2297.25,2297.25,7.739903242743864
Mexico,1970,7170.9,7170.9,8.877925891515714
South Korea,1970,20790.56,20790.56,9.94230241411203
Nigeria,1970,10074.73,10074.73,9.217884840765715
Kenya,1970,-1129.87,-1129.87,
United States,1970,11114.11,11114.11,9.316060722885538
China,1970,15737.39,15737.39,9.66385822957325
Kenya,1970,1689.11,1689.11,7.4325488945563345
Russia,1970,32367.5,27317.421,10.215316515528354
Indonesia,1970,18353.74,18353.74,9.817643130752973
Kenya,1970,7113.48,7113.48,8.869887422821488
Australia,1970,8055.75,8055.75,8.994265528376836
Saudi Arabia,1970,12101.5,12101.5,9.40116732181385
United States,1970,13911.66,13911.66,9.540554495966907
South Korea,1970,7804.7,7804.7,8.96260951502663
Australia,1970,21014.88,21014.88,9.953033621413788
Australia,1970,6675.11,6675.11,8.806290761578277
Egypt,1970,836.13,836.13,6.729979375036029
France,1970,8074.09,8074.09,8.996539293539582
Egypt,1970,10505.6,10505.6,9.25975891010591
Germany,1970,10050.18,10050.18,9.215445319530186
Egypt,1970,10589.64,10589.64,9.267725871141417
Saudi Arabia,1970,23716.96,23716.96,10.073987846040477
Kenya,1970,2116.78,2116.78,7.658123649189367
Nigeria,1970,18258.36,18258.36,9.812433104246658
South Africa,1970,-5458.79,-2777.4275,
Brazil,1970,31599.38,27317.421,10.215316515528354
Kenya,1970,-3691.32,-2777.4275,
Mexico,1970,10287.75,10287.75,9.238806344286854
Mexico,1970,32625.97,27317.421,10.215316515528354
Saudi Arabia,1970,7632.81,7632.81,8.940342344339435
South Africa,1970,-7875.4,-2777.4275,
United States,1970,11772.72,11772.72,9.373625208092587
Canada,1970,514.23,514.23,6.244613402908518
United States,1970,18890.73,18890.73,9.84647953915017
India,1970,1328.06,1328.06,7.192227204421025
Nigeria,1970,13216.18,13216.18,9.489272777489314
Mexico,1970,43819.32,27317.421,10.215316515528354
Egypt,1970,8609.87,8609.87,9.060780637613211
China,1970,9835.84,9835.84,9.193889800258999
Indonesia,1970,18855.72,18855.72,9.844624628019343
Japan,1970,12159.74,12159.74,9.40596800893171
Kenya,1970,4121.05,4121.05,8.3241058914108
South Korea,1970,4899.87,4899.87,8.49716801935881
Canada,1970,32869.78,27317.421,10.215316515528354
Germany,1970,12379.25,12379.25,9.42385773989576
Canada,1970,2002.94,2002.94,7.60287052163678
France,1970,14815.84,14815.84,9.603519650743197
Russia,1970,15571.29,15571.29,9.65324833172673
Brazil,1970,16585.8,16585.8,9.716362477297851
Nigeria,1970,11468.54,11468.54,9.347450104698455
United States,1970,-358.96,-358.96,
Egypt,1970,-154.76,-154.76,
Mexico,1970,3631.33,3631.33,8.197629594624589
Canada,1970,27341.99,27317.421,10.215316515528354
Mexico,1970,18178.77,18178.77,9.808064716386315
Turkey,1970,19559.52,19559.52,9.881268528102513
Indonesia,1970,15474.77,15474.77,9.647030853988593
Kenya,1970,-5721.69,-2777.4275,
Brazil,1970,11125.07,11125.07,9.317046282184744
Russia,1970,13121.91,13121.91,9.482114836684854
India,1970,3276.07,3276.07,8.094705009471587
Indonesia,1970,5748.51,5748.51,8.656869912768883
South Africa,1970,-1277.46,-1277.46,
Canada,1970,25290.55,25290.55,10.138225626832968
India,1970,4884.06,4884.06,8.493936846898896
Australia,1970,9068.58,9068.58,9.112681235532042
United States,1970,8461.89,8461.89,9.0434460018307
Nigeria,1970,11907.7,11907.7,9.385024504418704
India,1970,4258.87,4258.87,8.356993922365856
Egypt,1970,16464.79,16464.79,9.709040174224269
Canada,1970,14916.1,14916.1,9.61026348489227
Indonesia,1970,5301.62,5301.62,8.575956317017276
China,1970,20205.17,20205.17,9.913743282294858
Germany,1970,8221.9,8221.9,9.014678223885154
Brazil,1970,27099.99,27099.99,10.207325537565852
Germany,1970,8920.04,8920.04,9.096167810705996
Japan,1970,11466.96,11466.96,9.347312339030662
Canada,1970,21988.83,21988.83,9.998335352732203
China,1970,10175.09,10175.09,9.227796129880415
India,1970,22627.61,22627.61,10.026970313851152
Indonesia,1970,30655.23,27317.421,10.215316515528354
Japan,1970,16053.73,16053.73,9.683758789191298
South Korea,1970,16078.88,16078.88,9.685324080018544
South Africa,1970,-1066.78,-1066.78,
France,1970,7746.94,7746.94,8.955182280562983
China,1970,20542.98,20542.98,9.930323232968965
Canada,1970,13929.37,13929.37,9.541826627799425
Mexico,1970,22461.47,22461.47,10.019601195531656
Kenya,1970,-2094.33,-2094.33,
Indonesia,1970,10093.62,10093.62,9.219757887641219
Argentina,1970,17350.12,17350.12,9.76141233660565
Russia,1970,16153.9,16153.9,9.689978688205395
Japan,1970,19244.57,19244.57,9.865036183361859
Nigeria,1970,-6493.33,-2777.4275,
Russia,1970,14404.89,14404.89,9.575392429712812
Germany,1970,19316.9,19316.9,9.868787406206534
China,1970,7835.98,7835.98,8.966608835052671
Kenya,1970,4982.37,4982.37,8.513861647983186
Russia,1970,21630.28,21630.28,9.981895694265097
Mexico,1970,12054.8,12054.8,9.397301150918562
Turkey,1970,24861.09,24861.09,10.12109943232741
Brazil,1970,22505.26,22505.26,10.021548771718109
Saudi Arabia,1970,14433.76,14433.76,9.57739446570319
Saudi Arabia,1970,5813.11,5813.11,8.668043000788485
Japan,1970,8794.43,8794.43,9.081987547392089
Russia,1970,6142.41,6142.41,8.72313524157063
South Africa,1970,13702.83,13702.83,9.525430634789826
Indonesia,1970,5425.65,5425.65,8.599077279630635
China,1970,16789.44,16789.44,9.728564955803257
Kenya,1970,-10374.27,-2777.4275,
Australia,1970,19319.34,19319.34,9.868913705955345
India,1970,-3855.49,-2777.4275,
Turkey,1970,14927.45,14927.45,9.611024067327318
Canada,1970,7288.89,7288.89,8.894243735725624
Brazil,1970,-406.92,-406.92,
South Africa,1970,6918.14,6918.14,8.842046763431984
Indonesia,1970,13954.36,13954.36,9.543618942842983
India,1970,3421.3,3421.3,8.138068118639913
Argentina,1970,5974.15,5974.15,8.695364481087106
Indonesia,1970,12134.57,12134.57,9.40389608862741
Saudi Arabia,1970,10829.62,10829.62,9.290132586740528
Nigeria,1970,15660.12,15660.12,9.658936486783034
South Korea,1970,19003.93,19003.93,9.852453698175314
Saudi Arabia,1970,14266.95,14266.95,9.565771042127254
United States,1970,22702.49,22702.49,10.030273936145413
Indonesia,1970,16214.78,16214.78,9.693740121192247
Mexico,1970,7301.39,7301.39,8.895956970813968
South Korea,1970,29233.37,27317.421,10.215316515528354
Australia,1970,31487.77,27317.421,10.215316515528354
Canada,1970,5830.93,5830.93,8.671103270872976
Nigeria,1970,-5559.5,-2777.4275,
Canada,1970,6979.56,6979.56,8.850884421764587
Kenya,1970,6796.38,6796.38,8.8242925228017
South Africa,1970,3343.74,3343.74,8.115144241589187
India,1970,13857.83,13857.83,9.536677853596283
Egypt,1970,-266.93,-266.93,
France,1970,16140.0,16140.0,9.68911789777328
South Africa,1970,12488.28,12488.28,9.432625955341129
Egypt,1970,378.72,378.72,5.939434139013597
Brazil,1970,23877.31,23877.31,10.080725794482925
Russia,1970,18442.08,18442.08,9.822444511362495
India,1970,9758.81,9758.81,9.186028212004535
South Korea,1970,12954.05,12954.05,9.469240952502464
Australia,1970,7159.77,7159.77,8.876372796071918
Brazil,1970,-7153.41,-2777.4275,
Russia,1970,26233.02,26233.02,10.174812320744245
Turkey,1970,14060.35,14060.35,9.551185177825014
Brazil,1970,5092.82,5092.82,8.535783319226036
Saudi Arabia,1970,21291.44,21291.44,9.966107359117641
South Korea,1970,17189.92,17189.92,9.752136616432853
Russia,1970,11215.8,11215.8,9.325167933406922
South Korea,1970,-306.18,-306.18,
Australia,1970,28978.01,27317.421,10.215316515528354
Saudi Arabia,1970,19778.77,19778.77,9.892414977202122
Argentina,1970,11177.27,11177.27,9.321726994127298
South Africa,1970,4026.43,4026.43,8.300883734391086
Russia,1970,5947.59,5947.59,8.690909495666798
South Korea,1970,10077.22,10077.22,9.2181319387304
Mexico,1970,14690.68,14690.68,9.595036626141509
United States,1970,16497.68,16497.68,9.711035656688502
Kenya,1970,16495.52,16495.52,9.710904728553313
United States,1970,22224.17,22224.17,10.00898070939672
China,1970,8228.36,8228.36,9.015463526370283
United States,1970,12579.36,12579.36,9.439892146697124
Egypt,1970,5763.06,5763.06,8.659397366503125
Japan,1970,18455.3,18455.3,9.823161054597943
Nigeria,1970,143.24,143.24,4.971478578895062
Turkey,1970,23362.06,23362.06,10.058911421513995
Argentina,1970,24600.45,24600.45,10.110560663272809
China,1970,6195.02,6195.02,8.73166242942051
Canada,1970,35172.2,27317.421,10.215316515528354
South Korea,1970,14784.67,14784.67,9.60141374745868
China,1970,26816.18,26816.18,10.196798005893633
South Korea,1970,2018.2,2018.2,7.610456672346894
Egypt,1970,804.06,804.06,6.6909168088025215
Nigeria,1970,-11300.89,-2777.4275,
Germany,1970,3665.71,3665.71,8.207050081224383
France,1970,18174.15,18174.15,9.807810555462574
South Africa,1970,11446.89,11446.89,9.345560712524854
Japan,1970,23676.94,23676.94,10.072299091970567
Brazil,1970,15017.37,15017.37,9.617029397458484
Argentina,1970,12096.55,12096.55,9.40075823174428
Saudi Arabia,1970,22535.78,22535.78,10.022903920245856
Canada,1970,8004.74,8004.74,8.987914063381906
France,1970,9825.43,9825.43,9.192830973220305
Canada,1970,6344.77,6344.77,8.755543728183468
South Korea,1970,11239.89,11239.89,9.327313301807655
Australia,1970,-48.3,-48.3,
Egypt,1970,24914.96,24914.96,10.123263840978623
United States,1970,15309.53,15309.53,9.636296105949343
Canada,1970,3709.95,3709.95,8.21904318751254
Turkey,1970,14760.27,14760.27,9.59976213781338
Japan,1970,20069.11,20069.11,9.906986922592504
Argentina,1970,9491.96,9491.96,9.158305750241825
Japan,1970,11149.74,11149.74,9.31926114239903
Egypt,1970,10948.49,10948.49,9.301048158817515
Canada,1970,26879.17,26879.17,10.199144119021849
Mexico,1970,21043.79,21043.79,9.954408302537635
Argentina,1970,13452.75,13452.75,9.507013156578507
Germany,1970,18144.18,18144.18,9.806160239686145
Australia,1970,17725.29,17725.29,9.782804127313451
France,1970,15050.76,15050.76,9.619250206861256
China,1970,11508.99,11508.99,9.35097063290582
Germany,1970,-4489.83,-2777.4275,
Argentina,1970,8722.16,8722.16,9.073736836578425
Russia,1970,13228.58,13228.58,9.49021051057334
Nigeria,1970,2938.21,2938.21,7.98589611674141
France,1970,5234.12,5234.12,8.56314504567802
Australia,1970,9405.87,9405.87,9.149195552380341
China,1970,17634.15,17634.15,9.777649348446284
Russia,1970,15160.99,15160.99,9.626546917072435
Indonesia,1970,4631.61,4631.61,8.440875703155529
Argentina,1970,-5073.48,-2777.4275,
Russia,1970,17421.24,17421.24,9.765502829969869
Turkey,1970,30882.15,27317.421,10.215316515528354
Egypt,1970,-252.88,-252.88,
Nigeria,1970,17268.07,17268.07,9.756672319082737
Japan,1970,22231.63,22231.63,10.009316308552325
Germany,1970,6466.2,6466.2,8.774498527209301
Australia,1970,13948.01,13948.01,9.543163816989248
South Korea,1970,24918.67,24918.67,10.123412730438107
South Africa,1970,950.99,950.99,6.858554530534515
South Korea,1970,15813.32,15813.32,9.668671137660745
United States,1970,13986.09,13986.09,9.545890040304966
Brazil,1970,7561.99,7561.99,8.931021893628525
Saudi Arabia,1970,21805.07,21805.07,9.989943650386827
Saudi Arabia,1970,15290.71,15290.71,9.635066130472213
Mexico,1970,20939.28,20939.28,9.949429855872856
Egypt,1970,-2653.33,-2653.33,
South Korea,1970,10583.45,10583.45,9.267141221897772
Germany,1970,5340.36,5340.36,8.583235581176314
Canada,1970,8696.39,8696.39,9.070778259633673
Saudi Arabia,1970,-3413.88,-2777.4275,
Kenya,1970,-4058.4,-2777.4275,
Japan,1970,-1083.46,-1083.46,
Kenya,1970,3382.99,3382.99,8.126810765639005
Indonesia,1970,31548.38,27317.421,10.215316515528354
Japan,1970,8504.87,8504.87,9.048511792367373
Russia,1970,23341.19,23341.19,10.058017731772948
South Africa,1970,1114.24,1114.24,7.016824907368757
Turkey,1970,13344.65,13344.65,9.4989457680335
Russia,1970,28527.77,27317.421,10.215316515528354
Saudi Arabia,1970,7575.22,7575.22,8.932769673515038
United States,1970,17979.53,17979.53,9.797044784788053
Argentina,1970,23576.79,23576.79,10.068060446204553
Canada,1970,26832.93,26832.93,10.197422410516173
Brazil,1970,-1007.55,-1007.55,
Kenya,1970,32.96,32.96,3.5251833614431467
Saudi Arabia,1970,21005.11,21005.11,9.952568626768077
Canada,1970,12404.52,12404.52,9.42589681382856
United States,1970,14762.89,14762.89,9.599939613566729
France,1970,15887.42,15887.42,9.673345820980872
South Korea,1970,9762.7,9762.7,9.186426705928167
United States,1970,9661.17,9661.17,9.175973539660458
France,1970,14562.9,14562.9,9.586301143026214
France,1970,5572.39,5572.39,8.62575876538301
India,1970,15763.54,15763.54,9.665518392993357
Indonesia,1970,16946.27,16946.27,9.737862037889826
Russia,1970,2926.09,2926.09,7.981764034425524
Brazil,1970,25617.43,25617.43,10.151067293323209
Turkey,1970,9297.65,9297.65,9.137624507314104
Russia,1970,3730.58,3730.58,8.224587015441186
Canada,1970,34841.63,27317.421,10.215316515528354
Turkey,1970,9912.08,9912.08,9.201610376211168
Japan,1970,10734.67,10734.67,9.281327121034131
France,1970,4621.22,4621.22,8.438630388143789
United States,1970,29831.72,27317.421,10.215316515528354
South Korea,1970,156.39,156.39,5.05872680156351
Kenya,1970,-4708.27,-2777.4275,
Turkey,1970,14269.4,14269.4,9.565942740911943
Canada,1970,24510.59,24510.59,10.106901345899123
France,1970,15516.75,15516.75,9.649739809000627
Russia,1970,6769.31,6769.31,8.820302155109086
Egypt,1970,2692.58,2692.58,7.898626442811874
Japan,1970,19940.33,19940.33,9.900549741391778
China,1970,7838.21,7838.21,8.966893342961166
France,1970,23185.06,23185.06,10.05130651499548
Saudi Arabia,1970,17043.16,17043.16,9.743562902043472
Australia,1970,-3701.37,-2777.4275,
Argentina,1970,15841.18,15841.18,9.670431282161418
Australia,1970,13117.34,13117.34,9.48176653010295
Saudi Arabia,1970,7893.49,7893.49,8.973920326756474
Mexico,1970,19558.24,19558.24,9.881203088028215
China,1970,18579.95,18579.95,9.829892141308301
China,1970,16242.48,16242.48,9.695446876474051
Russia,1970,1073.12,1073.12,6.979257000670848
China,1970,9313.57,9313.57,9.139335119866052
Turkey,1970,18311.89,18311.89,9.815360462460974
Australia,1970,8196.85,8196.85,9.011627203751242
Argentina,1970,15223.66,15223.66,9.630671760637444
Japan,1970,21665.28,21665.28,9.983512413896573
Russia,1970,3392.53,3392.53,8.129625956534971
India,1970,7025.44,7025.44,8.85743545540237
Japan,1970,2044.38,2044.38,7.623338870285582
United States,1970,19064.92,19064.92,9.855657727093813
Australia,1970,23133.81,23133.81,10.049093688642582
Kenya,1970,-7069.67,-2777.4275,
Nigeria,1970,-4936.02,-2777.4275,
South Africa,1970,159.54,159.54,5.078543132703431
China,1970,19363.7,19363.7,9.871207099962083
United States,1970,14650.02,14650.02,9.592265236594914
Saudi Arabia,1970,19532.77,19532.77,9.879900041595931
Saudi Arabia,1970,15791.37,15791.37,9.667282190983395
Saudi Arabia,1970,16547.89,16547.89,9.714074309069545
Saudi Arabia,1970,-2540.55,-2540.55,
Egypt,1970,3810.94,3810.94,8.24589352488107
South Korea,1970,7877.67,7877.67,8.971914386880798
Indonesia,1970,15919.52,15919.52,9.675364122181522
Turkey,1970,24833.04,24833.04,10.119970571670505
Indonesia,1970,31662.76,27317.421,10.215316515528354
Brazil,1970,13166.33,13166.33,9.485494040698923
Indonesia,1970,8728.12,8728.12,9.074419841920042
China,1970,23479.67,23479.67,10.063932808458258
South Africa,1970,5504.47,5504.47,8.61349742244244
Canada,1970,3445.67,3445.67,8.145163826511832
United States,1970,13990.59,13990.59,9.546211713810564
Australia,1970,473.23,473.23,6.161692436075576
South Africa,1970,-12277.11,-2777.4275,
Germany,1970,11440.7,11440.7,9.345019855292296
Mexico,1970,4151.45,4151.45,8.331453800475764
Indonesia,1970,14703.21,14703.21,9.595889126321557
Mexico,1970,319.05,319.05,5.768477233588013
Australia,1970,12076.55,12076.55,9.399103636349613
Canada,1970,4300.46,4300.46,8.36670977893645
France,1970,19080.22,19080.22,9.85645988425791
France,1970,2115.06,2115.06,7.657311147963707
Argentina,1970,18131.47,18131.47,9.8054595327484
Russia,1970,24789.66,24789.66,10.118222248313398
Canada,1970,12325.91,12325.91,9.419539956478383
India,1970,11968.18,11968.18,9.390090291610651
Mexico,1970,9952.95,9952.95,9.205724736299596
Egypt,1970,-5811.5,-2777.4275,
Russia,1970,14000.72,14000.72,9.546935458193932
Canada,1970,5495.85,5495.85,8.611930479876923
France,1970,12142.01,12142.01,9.404508974573202
Canada,1970,34717.62,27317.421,10.215316515528354
Kenya,1970,7522.16,7522.16,8.925741541445184
France,1970,21843.42,21843.42,9.99170079033496
Kenya,1970,-890.51,-890.51,
Brazil,1970,28002.72,27317.421,10.215316515528354
Kenya,1970,-578.79,-578.79,
Canada,1970,20502.79,20502.79,9.92836502608744
China,1970,24312.91,24312.91,10.098803893537777
Mexico,1970,1731.35,1731.35,7.457234147229206
Turkey,1970,19150.14,19150.14,9.86011752286306
Brazil,1970,22673.39,22673.39,10.028991372747164
Russia,1970,14609.81,14609.81,9.589516944686363
France,1970,9718.73,9718.73,9.181913119290897
Japan,1970,22932.1,22932.1,10.040336560782961
United States,1970,8028.33,8028.33,8.990856366348904
Mexico,1970,4515.9,4515.9,8.415581196821984
South Africa,1970,15992.36,15992.36,9.679928915085586
Germany,1970,23200.37,23200.37,10.051966607635055
Japan,1970,22216.67,22216.67,10.008643197209327
India,1970,3494.01,3494.01,8.159091515894147
India,1970,9688.79,9688.79,9.178828032823349
South Korea,1970,5596.33,5596.33,8.630044977310504
Turkey,1970,16271.69,16271.69,9.697243521519106
Turkey,1970,23566.6,23566.6,10.067628166392733
Brazil,1970,21124.69,21124.69,9.958245114413852
Russia,1970,17957.87,17957.87,9.79583942228214
Canada,1970,17153.6,17153.6,9.750021638203455
Japan,1970,3657.57,3657.57,8.20482763966571
China,1970,6315.14,6315.14,8.750863541057674
China,1970,3808.63,3808.63,8.245287350544094
